Player Name,Session Date,Drill Name,Session Time(mins),Total Distance,Metres Per Minute,Distance Zone 1,Distance Zone 2,Distance Zone 3,Distance Zone 4,Distance Zone 5,Distance Zone 6,HSR per min,Average Speed,Maximum Speed,Number of Sprints,Number of Accelerations,Accelerations Zone 1,Accelerations Zone 2,Accelerations Zone 3,Accelerations Zone 4,Accelerations Zone 5,Accelerations Zone 6,Number of Decelerations,Decelerations Zone 1,Decelerations Zone 2,Decelerations Zone 3,Decelerations Zone 4,Decelerations Zone 5,Decelerations Zone 6,HML Distance,HML Distance Per Minute,Average Step Impact Left (g),Average Step Impact Right (g),Step Balance,HML Efforts,Explosive Distance
Marcelo,9/9/2022,Rondo,17.32,793,45.78,551,150,60,30,2,0,0.13,0.76,5.92,0,6,59,37,20,5,0,1,15,50,33,9,13,2,0,71,4.11,182,0,0.34,10,69
Vasquez,9/9/2022,Rondo,17.32,840,48.5,365,167,114,69,77,49,7.26,0.81,8.91,2,19,38,50,23,14,4,1,18,48,38,23,8,8,2,234,13.51,291,3,0.84,21,108
Carvajal,9/9/2022,Rondo,17.32,805,46.47,370,153,122,48,96,16,6.47,0.77,7.42,2,6,38,43,17,6,0,0,6,46,29,23,4,2,0,199,11.49,266,0,0.73,21,87
Militao,9/9/2022,Rondo,17.32,740,42.7,393,198,77,71,1,0,0.03,0.71,5.64,0,26,56,46,20,17,5,4,21,49,44,19,11,7,3,130,7.49,268,3,0.59,16,129
Alaba,9/9/2022,Rondo,17.32,1001,57.75,447,180,140,94,107,33,8.08,0.96,7.99,3,10,78,38,18,8,2,0,18,95,47,14,14,3,1,260,15.01,290,5,0.93,26,120
Vallejo,9/9/2022,Rondo,17.32,946,54.62,449,203,85,66,56,87,8.22,0.91,9.25,2,31,43,39,17,22,9,0,24,45,41,20,9,13,2,256,14.8,394,3,0.9,18,114
Nacho,9/9/2022,Rondo,17.32,869,50.17,466,174,67,55,72,35,6.21,0.84,7.88,3,16,57,33,17,13,3,0,15,54,33,17,11,3,1,181,10.45,228,1,0.66,15,73
Hazard,9/9/2022,Rondo,17.32,817,47.17,396,156,80,74,95,16,6.42,0.79,7.6,2,15,45,31,11,6,7,2,15,39,28,10,3,7,5,195,11.26,195,4,0.72,19,84
Kroos,9/9/2022,Rondo,17.32,843,48.65,342,215,105,80,59,43,5.86,0.81,8.31,2,25,57,52,17,11,9,5,15,57,49,25,8,6,1,199,11.48,267,4,0.75,18,97
Benzema,9/9/2022,Rondo,17.32,1003,57.9,448,200,105,118,90,41,7.55,0.97,7.74,3,28,55,54,25,19,9,0,23,68,60,25,15,5,3,285,16.44,397,3,1.04,27,154
Isco,9/17/2022,Rondos,58.83,4870,82.78,1444,1457,690,828,412,39,7.66,1.38,8.03,31,40,144,125,70,31,9,0,45,155,130,65,29,8,8,1191,20.25,2024,9,4.3,119,740
Modric,9/17/2022,Rondos,58.83,4115,69.94,1414,1185,673,646,174,22,3.35,1.17,8.11,14,27,130,92,61,22,3,2,33,93,119,37,27,5,1,748,12.71,1277,1,2.81,81,551
Asensio,9/17/2022,Rondos,58.83,4221,71.75,1175,1426,733,514,301,72,6.35,1.2,8.13,19,39,120,163,57,29,7,3,42,127,144,55,25,10,7,916,15.57,1535,4,3.33,93,543
Camavinga,9/17/2022,Rondos,58.83,4098,69.66,1555,1039,730,418,298,59,6.06,1.16,8.37,14,18,108,82,42,12,4,2,11,102,86,35,6,5,0,763,12.96,1171,2,2.72,72,406
Marcelo,9/17/2022,Rondos,58.83,4350,73.94,1302,1149,819,725,289,66,6.04,1.23,9.04,28,39,91,125,52,23,14,2,50,122,111,52,30,13,7,1048,17.82,1518,9,3.8,111,693
Casemiro,9/17/2022,Rondos,58.83,4003,68.04,1252,1430,679,393,245,4,4.24,1.13,7.21,16,45,120,139,75,35,10,0,33,137,167,61,19,8,6,734,12.48,1143,4,2.92,77,485
Valverde,9/17/2022,Rondos,58.83,3966,67.42,1403,1071,621,487,304,81,6.55,1.12,8.11,20,33,100,106,57,28,5,0,30,85,103,51,18,8,4,850,14.45,835,5,3.08,81,465
Odriozola,9/17/2022,Rondos,58.83,4303,73.13,1220,1370,909,621,182,0,3.1,1.22,6.98,18,29,118,147,66,25,4,0,38,109,124,78,25,8,5,806,13.7,1240,4,3.16,100,624
Vasquez,9/17/2022,Rondos,58.83,4689,79.7,1256,1241,945,752,408,86,8.41,1.33,8.46,30,39,102,150,70,22,16,1,46,132,129,51,22,15,9,1184,20.13,1459,12,4.25,116,690
Tchouameni,9/17/2022,Rondos,58.83,4643,78.93,1184,1424,1091,714,210,21,3.93,1.32,8.83,12,46,115,157,83,37,8,1,50,121,167,51,33,13,4,960,16.31,1219,6,3.86,101,729
Ceballos,9/17/2022,Rondos,58.83,3489,59.3,1233,1008,606,464,176,3,3.04,0.99,7.25,15,44,84,83,60,30,9,5,20,95,102,52,9,6,5,688,11.69,932,4,2.7,87,509
Carvajal,9/17/2022,Rondos,58.83,4596,78.13,1247,1398,921,714,302,14,5.37,1.3,7.78,19,24,98,126,55,14,9,1,22,87,123,61,17,5,0,915,15.56,1836,4,3.38,98,600
Militao,9/17/2022,Rondos,58.83,3950,67.14,1249,1061,659,714,244,24,4.55,1.12,7.85,15,33,90,113,59,22,10,1,33,112,102,41,24,5,4,902,15.33,1351,3,3.39,97,635
Alaba,9/17/2022,Rondos,58.83,4276,72.68,1288,1402,706,478,325,76,6.82,1.21,8.67,19,37,157,141,54,24,9,4,47,136,153,45,27,14,6,837,14.24,1391,8,3.01,84,437
Vallejo,9/17/2022,Rondos,58.83,4691,79.73,1127,1232,869,1009,373,81,7.72,1.33,8.24,34,61,91,102,58,39,16,6,51,89,95,53,32,15,4,1218,20.71,2163,13,4.31,127,764
Nacho,9/17/2022,Rondos,58.83,3412,57.99,1485,754,367,367,291,148,7.46,0.97,9.42,28,44,102,74,36,34,7,3,32,113,79,27,19,7,6,739,12.56,826,8,2.43,62,300
Hazard,9/17/2022,Rondos,58.83,4268,72.55,1224,1389,800,460,272,123,6.72,1.21,8.26,13,41,126,134,49,26,12,3,30,144,143,48,15,8,7,840,14.28,1591,8,3.05,85,445
Kroos,9/17/2022,Rondos,58.83,3414,58.03,1119,959,552,470,286,29,5.35,0.97,8.11,16,48,125,91,57,28,15,5,25,115,110,56,14,8,3,744,12.65,1169,6,2.77,74,430
Benzema,9/17/2022,Rondos,58.83,4278,72.72,1298,1193,1030,649,108,1,1.84,1.21,7,12,26,115,134,70,19,7,0,39,122,136,59,27,6,6,782,13.29,1210,2,3.2,105,673
Isco,9/30/2022,Rondos,14.8,930,62.84,423,368,100,39,0,0,0,1.05,5.39,0,17,54,61,35,13,4,0,11,52,84,29,7,3,1,116,7.82,340,1,0.57,11,116
Carvajal,9/30/2022,Rondos,14.8,709,47.93,375,283,42,10,0,0,0,0.8,5.32,0,8,53,60,14,7,1,0,4,51,63,20,3,1,0,51,3.48,219,0,0.28,7,51
Militao,9/30/2022,Rondos,14.8,814,55,334,323,115,43,0,0,0,0.92,4.96,0,16,41,60,31,12,4,0,22,32,54,29,13,8,1,142,9.63,266,2,0.7,24,142
Alaba,9/30/2022,Rondos,14.8,968,65.4,375,462,116,14,0,0,0,1.09,5.35,0,14,45,67,45,11,3,0,17,54,71,33,13,3,1,116,7.81,493,0,0.62,11,116
Vallejo,9/30/2022,Rondos,14.8,943,63.73,337,386,180,40,0,0,0,1.06,4.93,0,28,35,46,36,22,6,0,23,44,57,32,20,3,0,179,12.07,443,0,0.9,24,179
Hazard,9/30/2022,Rondos,14.8,924,62.45,404,377,124,20,0,0,0,1.04,4.91,0,21,43,63,40,14,5,2,16,52,64,42,14,2,0,133,8.97,226,2,0.7,15,133
Modric,9/11/2022,Set Pieces,23.8,491,20.64,361,71,27,31,2,0,0.07,0.34,5.79,1,4,39,12,5,3,1,0,2,51,20,5,2,0,0,43,1.83,142,0,0.18,6,42
Asensio,9/11/2022,Set Pieces,23.8,355,14.91,239,84,25,6,0,0,0,0.25,4.81,0,5,44,23,9,5,0,0,3,51,30,6,2,1,0,26,1.08,50,0,0.13,3,26
Camavinga,9/11/2022,Set Pieces,23.8,325,13.67,269,44,11,2,0,0,0,0.23,4.46,0,2,48,19,5,2,0,0,0,58,10,4,0,0,0,11,0.46,27,0,0.05,2,11
Marcelo,9/11/2022,Set Pieces,23.8,581,24.41,343,108,44,53,28,5,1.38,0.41,7.33,3,12,46,18,3,3,5,4,9,42,20,5,7,1,1,101,4.26,125,2,0.38,12,68
Vasquez,9/11/2022,Set Pieces,23.8,479,20.11,320,110,37,13,0,0,0,0.34,4.74,0,9,57,39,6,6,3,0,5,60,49,3,5,0,0,31,1.29,86,0,0.16,6,31
Carvajal,9/11/2022,Set Pieces,23.8,376,15.81,222,66,48,40,0,0,0,0.26,5.27,0,5,29,15,4,4,1,0,3,25,19,1,3,0,0,45,1.89,79,0,0.19,6,45
Militao,9/11/2022,Set Pieces,23.8,451,18.96,265,139,25,16,7,0,0.28,0.32,6.55,1,5,34,28,10,3,1,1,3,39,24,6,2,0,1,39,1.65,113,1,0.18,5,33
Alaba,9/11/2022,Set Pieces,23.8,379,15.92,275,87,18,0,0,0,0,0.27,3.98,0,4,76,44,5,3,1,0,1,70,48,8,1,0,0,16,0.67,74,0,0.09,2,16
Vallejo,9/11/2022,Set Pieces,23.8,492,20.67,268,122,47,36,18,1,0.82,0.34,7.41,2,8,34,22,7,2,4,2,8,30,24,4,5,2,1,74,3.1,199,2,0.29,9,54
Nacho,9/11/2022,Set Pieces,23.8,659,27.68,407,152,45,41,12,1,0.55,0.46,7.38,1,8,53,28,8,4,2,2,4,51,38,4,3,1,0,61,2.57,137,1,0.25,8,48
Hazard,9/11/2022,Set Pieces,23.8,364,15.28,312,39,10,3,0,0,0,0.25,4.49,0,4,60,28,4,2,2,0,3,64,33,1,3,0,0,15,0.62,35,0,0.08,2,15
Kroos,9/11/2022,Set Pieces,23.8,712,29.89,399,204,63,32,13,0,0.56,0.5,6.54,1,10,48,32,18,8,1,1,3,45,39,13,1,1,1,77,3.23,151,0,0.35,11,63
Benzema,9/11/2022,Set Pieces,23.8,715,30.02,347,202,97,65,4,0,0.17,0.5,5.97,1,9,38,47,25,9,0,0,7,53,69,15,6,1,0,107,4.5,210,0,0.48,11,103
Isco,9/18/2022,Set Pieces,10.98,459,41.81,260,90,39,52,17,0,1.58,0.7,6.48,3,9,35,12,6,4,4,1,5,32,12,4,5,0,0,83,7.56,121,2,0.33,11,66
Modric,9/18/2022,Set Pieces,10.98,286,26.01,233,44,9,0,0,0,0,0.43,3.97,0,5,22,12,6,5,0,0,1,23,16,6,1,0,0,17,1.51,83,0,0.1,1,17
Asensio,9/18/2022,Set Pieces,10.98,395,35.95,238,94,43,17,3,0,0.26,0.6,5.79,0,16,37,18,8,13,3,0,5,39,22,14,4,1,0,62,5.63,98,0,0.31,10,59
Camavinga,9/18/2022,Set Pieces,10.98,295,26.89,229,47,10,9,0,0,0,0.45,4.94,0,7,26,5,6,5,2,0,2,33,8,7,2,0,0,25,2.29,35,0,0.14,3,25
Marcelo,9/18/2022,Set Pieces,10.98,465,42.36,240,139,56,30,0,0,0,0.71,5.38,0,11,39,21,6,10,1,0,6,50,27,6,2,3,1,69,6.26,102,1,0.32,10,69
Vasquez,9/18/2022,Set Pieces,10.98,426,38.75,222,128,38,22,15,1,1.41,0.65,7.01,1,12,22,21,12,6,5,1,6,24,28,11,5,0,1,79,7.17,111,0,0.36,8,63
Carvajal,9/18/2022,Set Pieces,10.98,268,24.41,193,55,17,3,0,0,0,0.41,4.3,0,3,15,16,7,1,2,0,3,26,15,6,2,1,0,21,1.95,28,0,0.11,3,21
Militao,9/18/2022,Set Pieces,10.98,349,31.74,238,75,32,4,0,0,0,0.53,4.37,0,6,24,14,11,2,4,0,4,29,14,11,3,0,1,37,3.33,61,1,0.2,5,37
Alaba,9/18/2022,Set Pieces,10.98,353,32.12,240,87,23,3,0,0,0,0.54,4.3,0,11,36,29,7,3,8,0,4,58,31,14,3,1,0,37,3.39,69,1,0.21,5,37
Vallejo,9/18/2022,Set Pieces,10.98,480,43.7,214,132,70,47,11,5,1.5,0.73,7.31,1,12,19,18,6,7,5,0,10,23,22,6,8,1,1,95,8.64,170,1,0.4,13,78
Nacho,9/18/2022,Set Pieces,10.98,444,40.47,261,78,26,34,44,1,4.04,0.67,7.03,3,6,24,12,2,3,2,1,1,18,19,5,1,0,0,69,6.26,117,1,0.23,5,24
Hazard,9/18/2022,Set Pieces,10.98,433,39.43,235,111,43,28,17,0,1.52,0.66,6.82,2,8,24,17,12,6,2,0,7,27,27,6,4,1,2,66,6.04,143,1,0.28,7,50
Benzema,9/18/2022,Set Pieces,10.98,446,40.61,272,128,35,11,0,0,0,0.68,4.88,0,10,37,21,11,7,3,0,6,50,34,9,5,1,0,56,5.09,103,0,0.29,9,56
Isco,9/28/2022,Set Pieces,12.35,471,38.17,322,98,31,17,3,0,0.27,0.64,5.8,0,7,24,22,4,6,0,1,3,40,15,6,2,1,0,39,3.2,107,0,0.18,5,36
Modric,9/28/2022,Set Pieces,12.35,455,36.86,283,101,41,29,1,0,0.05,0.61,5.61,0,9,28,22,3,4,5,0,7,28,23,3,5,2,0,46,3.69,127,1,0.21,7,45
Asensio,9/28/2022,Set Pieces,12.35,504,40.81,315,104,37,47,1,0,0.05,0.68,5.64,0,14,43,23,5,4,7,3,12,43,23,5,7,4,1,72,5.79,99,2,0.32,10,71
Marcelo,9/28/2022,Set Pieces,12.35,502,40.64,343,84,37,23,14,0,1.16,0.68,6.56,2,10,34,15,3,5,4,1,6,34,13,6,3,3,0,59,4.79,104,2,0.25,7,45
Casemiro,9/28/2022,Set Pieces,12.35,489,39.65,347,66,31,33,13,0,1.02,0.66,6.27,2,14,43,24,3,10,4,0,7,52,23,7,2,2,3,69,5.58,187,2,0.29,7,56
Militao,9/28/2022,Set Pieces,12.35,555,44.97,286,147,70,31,21,0,1.68,0.75,6.26,2,7,29,27,18,4,1,2,7,30,32,17,6,0,1,82,6.64,226,0,0.36,9,61
Alaba,9/28/2022,Set Pieces,12.35,596,48.3,390,83,33,62,28,0,2.28,0.8,6.58,4,8,21,19,8,4,4,0,8,30,17,6,2,3,3,92,7.41,128,4,0.34,11,63
Nacho,9/28/2022,Set Pieces,12.35,424,34.33,309,67,35,13,0,0,0,0.57,4.88,0,11,27,15,4,4,6,1,6,27,20,5,3,3,0,48,3.86,51,1,0.23,8,48
Kroos,9/28/2022,Set Pieces,12.35,493,39.95,271,103,82,33,5,0,0.38,0.67,6.17,1,10,28,23,7,4,2,4,4,28,24,9,2,1,1,67,5.46,128,1,0.29,11,63
Benzema,9/28/2022,Set Pieces,12.35,545,44.13,326,115,43,46,15,0,1.18,0.74,6.29,2,10,46,23,11,4,5,1,7,50,35,8,6,1,0,84,6.82,106,1,0.35,11,70
Isco,9/9/2022,Shooting Drill,16.53,1226,74.16,455,372,145,158,87,7,5.73,1.24,7.64,6,13,38,27,16,9,3,1,10,36,34,16,3,1,6,257,15.53,457,5,0.94,26,162
Modric,9/9/2022,Shooting Drill,16.53,1433,86.72,392,567,207,159,93,15,6.52,1.45,7.38,6,13,33,35,21,11,1,1,15,31,42,19,8,4,3,275,16.65,800,1,1,26,167
Asensio,9/9/2022,Shooting Drill,16.53,1137,68.79,363,502,140,87,39,7,2.73,1.15,7.5,4,7,40,51,22,6,1,0,14,48,46,13,7,5,2,157,9.51,388,1,0.62,15,112
Camavinga,9/9/2022,Shooting Drill,16.53,1372,83,411,483,297,143,36,1,2.25,1.38,7.07,3,7,31,43,16,6,1,0,6,37,40,15,6,0,0,193,11.7,490,0,0.78,25,156
Marcelo,9/9/2022,Shooting Drill,16.53,1228,74.29,406,410,220,119,29,44,4.43,1.24,8.95,3,9,33,39,23,6,3,0,14,31,39,19,6,5,3,230,13.91,397,2,0.87,26,157
Vasquez,9/9/2022,Shooting Drill,16.53,1381,83.57,354,373,236,308,94,16,6.64,1.39,7.82,10,26,48,29,24,19,5,2,22,45,43,22,9,8,5,383,23.2,705,5,1.41,38,274
Carvajal,9/9/2022,Shooting Drill,16.53,1261,76.28,363,590,269,38,1,0,0.07,1.27,5.72,0,4,42,48,15,3,0,1,4,41,44,14,2,2,0,93,5.65,788,0,0.44,14,92
Militao,9/9/2022,Shooting Drill,16.53,1428,86.38,374,466,217,240,124,6,7.87,1.44,7.29,11,21,37,34,17,18,3,0,19,27,33,17,12,5,2,369,22.34,566,4,1.33,40,239
Alaba,9/9/2022,Shooting Drill,16.53,1163,70.35,353,557,179,68,5,0,0.31,1.17,6.03,0,8,43,56,15,6,2,0,11,30,51,16,7,3,1,135,8.15,457,2,0.6,19,130
Vallejo,9/9/2022,Shooting Drill,16.53,1540,93.17,344,456,381,283,74,2,4.62,1.55,7.35,6,11,25,43,30,9,2,0,19,13,37,24,12,4,3,352,21.27,741,4,1.36,38,275
Nacho,9/9/2022,Shooting Drill,16.53,1143,69.15,494,291,164,144,49,1,3.03,1.15,7.05,6,11,32,30,15,10,1,0,10,28,32,13,8,1,1,180,10.88,212,1,0.69,19,130
Hazard,9/9/2022,Shooting Drill,16.53,1242,75.14,424,449,188,142,38,0,2.32,1.25,6.96,4,16,28,41,18,9,7,0,12,40,40,18,4,4,4,207,12.53,388,2,0.82,25,169
Kroos,9/9/2022,Shooting Drill,16.53,1082,65.44,371,375,185,122,28,1,1.72,1.09,7.04,3,16,47,36,24,11,4,1,8,30,51,24,4,2,2,192,11.63,274,3,0.79,23,164
Benzema,9/9/2022,Shooting Drill,16.53,1353,81.9,393,502,273,159,26,0,1.58,1.36,6.54,3,10,42,44,25,8,2,0,17,25,56,23,16,1,0,242,14.66,580,1,1.01,34,216
Isco,9/24/2022,Shooting Drill,20.59,1739,84.47,637,660,215,171,56,0,2.72,1.41,6.7,7,27,57,74,27,18,8,1,14,54,81,47,7,0,7,302,14.67,774,2,1.25,38,246
Modric,9/24/2022,Shooting Drill,20.59,1839,89.31,614,787,261,135,40,1,2,1.49,7.31,3,30,65,84,29,19,8,3,27,49,84,43,16,9,2,302,14.69,855,3,1.29,40,261
Asensio,9/24/2022,Shooting Drill,20.59,1389,67.45,705,480,133,58,13,0,0.64,1.12,6.58,1,31,86,67,31,21,9,1,17,69,97,30,13,2,2,170,8.28,385,2,0.8,17,157
Camavinga,9/24/2022,Shooting Drill,20.59,1846,89.69,623,753,268,176,27,0,1.29,1.49,6.46,3,30,50,71,40,22,7,1,21,43,80,44,15,4,2,318,15.44,598,2,1.36,43,291
Marcelo,9/24/2022,Shooting Drill,20.59,1008,48.97,691,229,59,22,7,0,0.32,0.82,6.34,1,6,70,41,20,2,4,0,5,72,52,13,5,0,0,80,3.89,113,0,0.38,11,74
Carvajal,9/24/2022,Shooting Drill,20.59,1485,72.12,681,602,128,73,0,0,0,1.2,5.46,0,13,69,68,23,11,2,0,3,51,81,26,2,1,0,135,6.56,417,0,0.61,15,135
Militao,9/24/2022,Shooting Drill,20.59,1675,81.36,657,588,269,142,19,0,0.95,1.36,6.56,3,27,53,72,47,18,8,1,25,45,79,44,17,6,2,292,14.18,536,3,1.31,41,272
Alaba,9/24/2022,Shooting Drill,20.59,1476,71.71,687,592,123,59,16,0,0.76,1.2,6.62,2,17,76,91,26,14,2,1,22,62,104,20,17,4,1,157,7.61,369,1,0.72,21,141
Vallejo,9/24/2022,Shooting Drill,20.59,1990,96.68,536,707,420,314,13,0,0.64,1.61,6.57,0,42,47,46,56,34,6,2,37,35,63,45,24,11,2,482,23.42,734,1,2.08,75,469
Nacho,9/24/2022,Shooting Drill,20.59,1591,77.26,670,479,243,170,27,2,1.41,1.29,7.34,3,46,53,50,33,36,8,2,37,42,59,39,28,3,6,321,15.61,548,5,1.38,43,292
Hazard,9/24/2022,Shooting Drill,20.59,1418,68.89,699,499,164,56,1,0,0.03,1.15,5.6,0,23,61,75,34,14,9,0,17,66,86,27,8,8,1,175,8.49,283,0,0.84,20,174
Kroos,9/24/2022,Shooting Drill,20.59,606,29.43,462,119,18,7,0,0,0,0.49,5.28,0,13,76,63,14,6,5,2,7,71,60,16,6,1,0,35,1.7,88,0,0.19,4,35
Benzema,9/24/2022,Shooting Drill,20.59,1744,84.73,669,719,264,86,7,0,0.36,1.41,6,1,25,75,80,39,21,3,1,19,54,74,50,12,6,1,219,10.63,642,1,1.01,30,211
Isco,9/22/2022,Sprints,31.63,3013,95.26,1017,804,467,416,273,35,9.76,1.59,7.95,18,33,102,72,41,18,11,4,35,82,90,35,19,13,3,705,22.29,851,8,2.5,68,396
Modric,9/22/2022,Sprints,31.63,3179,100.48,906,1035,621,447,130,40,5.37,1.67,8.11,11,34,91,97,42,25,8,1,29,59,104,63,18,7,4,672,21.25,1723,4,2.58,78,502
Asensio,9/22/2022,Sprints,31.63,2954,93.37,901,950,498,411,172,22,6.16,1.56,7.95,12,40,61,96,59,30,10,0,43,84,117,49,28,10,5,665,21.04,918,3,2.61,71,471
Camavinga,9/22/2022,Sprints,31.63,3465,109.55,863,902,723,681,265,32,9.36,1.83,7.56,20,23,73,95,49,20,3,0,30,71,94,37,18,11,1,876,27.68,1315,7,3.2,96,579
Marcelo,9/22/2022,Sprints,31.63,2913,92.08,1277,754,409,318,81,75,4.91,1.53,9.01,8,34,79,63,38,23,11,0,32,64,61,34,18,9,5,518,16.38,910,4,1.95,58,363
Casemiro,9/22/2022,Sprints,31.63,2822,89.21,1023,830,369,360,225,14,7.57,1.49,7.78,18,31,83,93,58,18,11,2,38,87,107,44,25,6,7,629,19.89,733,8,2.35,61,390
Valverde,9/22/2022,Sprints,31.63,3225,101.94,877,791,528,686,312,31,10.85,1.7,7.63,19,28,66,91,39,24,4,0,24,64,82,46,16,6,2,873,27.6,879,3,3.16,81,530
Tchouameni,9/22/2022,Sprints,31.63,3374,106.66,922,949,609,531,327,36,11.47,1.78,8.66,29,33,65,97,73,23,5,5,34,68,102,54,22,9,3,918,29.01,1241,11,3.39,93,555
Carvajal,9/22/2022,Sprints,31.63,3353,106.01,1018,880,492,488,411,64,15.04,1.77,8.32,25,27,66,71,40,20,7,0,19,53,84,37,11,7,1,860,27.18,1223,6,2.92,69,384
Militao,9/22/2022,Sprints,31.63,3154,99.71,1014,789,445,498,386,23,12.91,1.66,7.7,29,44,67,80,46,31,12,1,42,54,74,44,21,18,3,845,26.73,1096,9,2.98,81,437
Vallejo,9/22/2022,Sprints,31.63,3639,115.05,897,864,713,809,277,79,11.28,1.92,9.19,23,40,57,68,59,28,9,3,36,55,84,47,21,7,8,1055,33.36,1640,7,3.82,105,699
Nacho,9/22/2022,Sprints,31.63,3021,95.52,1057,775,522,448,189,30,6.92,1.59,8.24,17,38,60,77,41,23,9,6,21,78,82,40,14,4,3,656,20.72,1031,7,2.46,70,437
Hazard,9/22/2022,Sprints,31.63,2910,91.99,1108,780,425,394,151,53,6.43,1.53,8.55,12,37,98,74,44,30,7,0,32,65,99,38,14,9,9,593,18.75,752,7,2.2,61,390
Kroos,9/22/2022,Sprints,31.63,3717,117.51,828,1039,741,681,350,77,13.51,1.96,8.97,26,45,50,92,62,28,14,3,26,60,116,58,18,6,2,959,30.32,1672,10,3.46,91,532
Benzema,9/22/2022,Sprints,31.63,3494,110.45,934,1095,772,569,124,1,3.93,1.84,7.3,11,20,86,119,49,15,4,1,35,54,110,52,24,7,4,683,21.58,1162,2,2.7,75,558
Modric,9/1/2022,SSG 5v5,22.3,1410,63.24,536,513,218,122,21,0,0.96,1.05,6.45,3,23,54,58,20,16,7,0,17,39,57,34,12,3,2,210,9.42,848,3,0.89,32,189
Asensio,9/1/2022,SSG 5v5,22.3,1337,59.94,480,496,191,130,40,0,1.78,1,6.65,4,28,45,52,38,18,10,0,31,50,55,26,18,12,1,276,12.37,353,3,1.18,32,236
Camavinga,9/1/2022,SSG 5v5,22.3,1281,57.44,586,484,150,60,1,0,0.02,0.96,5.55,0,20,48,65,31,11,8,1,12,62,60,34,11,1,0,161,7.23,315,1,0.76,27,161
Casemiro,9/1/2022,SSG 5v5,22.3,1140,51.12,519,419,126,74,2,0,0.08,0.85,5.77,0,27,55,59,25,23,3,1,25,46,61,33,13,8,4,178,7.98,257,2,0.85,21,176
Valverde,9/1/2022,SSG 5v5,22.3,1844,82.72,701,700,249,172,22,0,0.97,1.38,6.36,3,25,65,84,39,23,2,0,22,58,92,41,16,3,3,288,12.93,372,1,1.25,35,267
Vasquez,9/1/2022,SSG 5v5,22.3,1139,51.09,516,409,136,74,5,0,0.21,0.85,6.04,1,11,51,53,38,10,1,0,19,48,65,24,15,4,0,163,7.33,333,0,0.76,21,159
Ceballos,9/1/2022,SSG 5v5,22.3,1463,65.63,536,545,236,111,31,4,1.56,1.09,7.56,3,18,40,79,36,15,3,0,28,55,74,23,19,8,1,264,11.82,697,2,1.14,36,229
Carvajal,9/1/2022,SSG 5v5,22.3,1213,54.41,549,433,155,69,7,0,0.34,0.91,6.1,1,6,53,57,33,6,0,0,9,45,69,24,8,0,1,154,6.93,423,0,0.71,21,147
Vinicius Jr,9/1/2022,SSG 5v5,22.3,1256,56.34,463,511,194,78,10,0,0.45,0.94,6.79,1,19,34,59,35,12,7,0,16,38,64,24,9,6,1,216,9.71,312,1,1,27,206
Rodrygo,9/1/2022,SSG 5v5,22.3,1363,61.11,518,530,194,109,12,0,0.52,1.02,6.1,1,26,57,63,43,16,9,1,26,63,70,43,17,7,2,227,10.17,492,2,1.04,32,215
Rudiger,9/1/2022,SSG 5v5,22.3,1709,76.64,380,775,389,155,10,0,0.45,1.28,6.51,1,19,54,86,42,18,1,0,34,58,72,39,27,4,3,327,14.66,794,0,1.48,47,317
Mariano,9/1/2022,SSG 5v5,22.3,1471,65.98,512,488,285,166,20,0,0.88,1.1,6.35,2,27,37,57,40,18,8,1,21,32,70,27,14,7,0,310,13.89,341,4,1.34,42,290
Militao,9/1/2022,SSG 5v5,22.3,1226,54.97,518,495,129,81,3,0,0.13,0.92,5.84,1,26,51,67,35,21,5,0,24,46,65,30,15,7,2,190,8.51,437,3,0.9,21,187
Nacho,9/1/2022,SSG 5v5,22.3,1398,62.71,610,388,196,155,50,0,2.24,1.05,6.98,7,36,51,40,28,26,8,2,17,49,59,29,12,2,3,286,12.85,355,3,1.2,35,236
Kroos,9/1/2022,SSG 5v5,22.3,1130,50.68,448,437,135,95,15,0,0.66,0.84,6.62,3,27,45,53,40,17,9,1,11,57,67,42,7,2,2,193,8.66,440,1,0.86,25,178
Isco,9/4/2022,SSG 5v5,14.9,1341,90.02,345,472,280,175,66,2,4.55,1.5,7.25,7,25,46,41,28,20,5,0,24,39,58,19,14,9,1,301,20.19,686,5,1.19,36,233
Modric,9/4/2022,SSG 5v5,14.9,1123,75.36,295,453,212,142,21,0,1.41,1.26,6.41,4,12,40,41,21,10,2,0,15,30,51,18,11,4,0,216,14.52,585,0,0.89,23,195
Asensio,9/4/2022,SSG 5v5,14.9,1256,84.33,388,461,234,154,20,0,1.31,1.41,6.61,2,26,39,59,25,21,5,0,22,31,65,31,10,10,2,261,17.5,422,3,1.1,35,241
Camavinga,9/4/2022,SSG 5v5,14.9,1038,69.64,323,409,165,98,43,0,2.92,1.16,6.8,4,13,29,34,24,10,3,0,13,25,39,19,6,4,3,208,13.93,320,2,0.84,26,164
Marcelo,9/4/2022,SSG 5v5,14.9,984,66.05,420,314,102,82,46,21,4.47,1.1,8.77,3,11,36,32,14,9,2,0,10,47,31,18,4,4,2,168,11.28,236,1,0.61,17,101
Vasquez,9/4/2022,SSG 5v5,14.9,1197,80.35,378,492,197,123,8,0,0.54,1.34,6.12,1,22,40,53,36,15,7,0,16,33,62,35,11,2,3,225,15.11,511,1,1,35,217
